File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::operator<=(char ch) const,1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::operator=(const String &src),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::operator=(const char *str),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::operator=(char c),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::operator+=(const String& str),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::operator+=(char ch),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::operator+=(const char *str),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::toLower(),11,10,6,3,1,1,0,5,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::toUpper(),11,10,6,3,1,1,0,5,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::get(int at) const,1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::put(int at, char ch)",1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::replace(char from, char to)",5,5,3,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::empty(),3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::release(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::allocate(int len),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::grow(int len),16,13,10,4,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::attach(char *buffer_),5,5,4,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::detach(),5,5,5,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::pad(int length_),7,7,7,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::trunc(int off),15,15,10,6,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::chop(int at),10,10,8,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::cat(const char *str, int cat_len_)",12,12,10,5,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::vformat(const char *fmt, va_list var)",11,11,9,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::format(const char *fmt,...)",4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::copy(const char *buffer_, int length_)",25,21,15,8,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::compare(char ch) const,4,4,3,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::toDWord() const,22,21,11,10,0,0,1,2,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::line(const char *text, int max_)",21,19,13,7,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::trim(int flag),29,26,17,11,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::strip(const char *token),11,11,9,4,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::token(const char *str, int start) const",6,6,3,5,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::find(const char *sub, int start) const",7,7,5,5,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::find(char ch, int start, int index) const",12,12,7,7,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::word(char delim, int position) const",15,15,9,11,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::extract(int from, int length_) const",5,5,4,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::count(char ch) const,6,6,4,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::countSequence(char ch, int start) const",7,7,5,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::isBlank() const,7,6,4,4,0,0,1,1,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::move(int from, int to, int len)",12,12,8,4,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::erase(int from, int to)",10,10,7,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::erase(int index),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::insert(char ch, int off)",4,4,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::insert(const char *str, int at, int len)",10,10,6,7,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::toBool() const,18,14,10,9,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::toInteger() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::toMoney() const,16,16,14,7,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::fromMoney(int money),7,7,7,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::~String(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::init(int size, const char *str, int length)",15,15,11,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::String(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::String(char ch),7,7,5,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::String(int size_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,"String::String(const char *str, int length)",10,10,7,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,String::String(const String &other),3,3,3,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\EString.cpp,Magnum::HashKey(const char *str),11,9,6,3,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::strcpy(char *dest, const char *src)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::strncpy(char *dest, const char *src, int count)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::stricmp(const char *str1, const char *str2)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::strncmp(const char *str1, const char *str2, int maxcount)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::strnicmp(const char *str1, const char *str2, int maxcount)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::memset(void *dst, int val, int size)",2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::memcpy(void *dst, const void *src, int size)",2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::memcmp(const void *s1, const void *s2, int size)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,System::getDirectory(const char *fullPath),4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,System::getFileName(const char *fullPath),7,7,5,3,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,System::getExtension(const char *fullPath),7,6,4,3,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,System::isDirectory(const char *path),20,15,9,7,3,2,2,27,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,System::makeDirectory(const char *dir_),64,49,29,13,7,5,8,96,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::listDirectories(const String &path, Vector<String> &directories)",42,36,22,11,6,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::listFiles(const char *rootDir, const String &path, const char *extension, Vector<System::File> &files)",78,41,28,9,8,0,29,72,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\ESystem.cpp,"System::listAssets(const char *rootDir, const char *extension, Vector<System::File> &files)",22,16,8,5,2,0,4,11,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::FileIO(const char *path_),38,30,25,0,8,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::~FileIO(),4,3,3,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::open(AccessMode mode),72,60,38,8,12,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::openForAsync(AccessMode mode),88,69,43,9,13,0,6,36,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::isAsyncFinished(),53,49,30,11,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::waitAsyncFinished(),28,25,14,2,2,0,1,4,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::close(),46,29,20,9,7,0,10,25,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::live() const,18,14,9,4,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::tell() const,22,18,13,4,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,"FileIO::seek(SeekDef seek, int offset)",87,75,41,19,12,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,"FileIO::read(void *buf, int size)",109,104,61,24,5,1,0,6,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(unsigned char *uc),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(char *c),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(unsigned short *us),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(short *s),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(unsigned int *ui),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(int *i),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(unsigned long *ul),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(long *l),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(float *f),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::read(double *d),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,"FileIO::write(const void *buf, int size)",108,103,60,24,5,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const unsigned char *uc),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const char *c),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const unsigned short *us),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const short *s),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const unsigned int *ui),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const int *i),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const unsigned long *ul),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const long *l),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const float *f),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::write(const double *d),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::length() const,30,26,17,8,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::exists(const char *path),24,22,13,8,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,FileIO::length(const char *path),24,22,13,8,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\FileIO.cpp,"FileIO::load(const char *path, void *buf, int size, int offset)",6,5,5,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Quad::Quad(),12,9,9,0,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Quad::~Quad(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Quad::read(InputStream &is),7,6,6,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Quad::write(OutputStream &os) const,7,6,6,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Data::Data(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Data::~Data(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Data::getNumQuads() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Data::getQuad(int i) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Data::read(InputStream &is),5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Data::write(OutputStream &os) const,5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::Resource(const char *path_),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::~Resource(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::getHandle() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::getFontMaxHeight() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::getFontWidth(char c) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::getFontHeight(char c) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::getWidth() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource:: getHeight() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::getLevelCount() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::isRenderable() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::isPowerOfTwo() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::onCreate(int length_),4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::onLoaded(),11,8,8,0,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::onDestroy(),10,8,6,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::getNumQuads() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Resource::getQuad(int i) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::ResourceImporter::ResourceImporter(const char *path_),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::ResourceImporter::~ResourceImporter(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::ResourceImporter::initiate(),4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::ResourceImporter::terminate(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,"Font::ResourceImporter::onExportFile(const char *srcFilename_, const char *dstFilename_)",19,4,3,1,1,0,14,142,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::ResourceImporter::onDeleteFile(const char *srcFilename_),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,"Font::ResourceImporter::_get_line(char *file, char *line)",15,11,9,4,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,"Font::ResourceImporter::makeFontInfo(const char *srcFilename_, Vector<Font::Quad> &quads, float &maxHeight)",140,122,82,28,13,1,5,24,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,"Font::ResourceImporter::exportFont(const char *srcFilename_, const char *dstFilename_, unsigned int pixelType)",38,30,19,8,6,0,2,2,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,"Font::ResourceImporter::makeFontTexture(Vector<unsigned char> &textureBuf, int &topLevelMipmapWidth, int &topLevelMipmapHeight, int &numberMipMapsLevel, const char *srcFilename_, unsigned int pixelType)",77,62,47,11,12,0,3,15,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,"Font::ResourceImporter::writeFont(const char *dstFilename_, Vector<Font::Quad> &quads, void *texture_, float fontHeight)",38,28,23,4,7,0,3,3,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::Font(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::~Font(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::construct(const char *path_),9,7,6,3,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::destruct(),6,6,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::getHandle() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::getFontMaxHeight() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::getFontWidth(char c) const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::getFontHeight(char c) const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Font.cpp,Font::getWidth() const,4,3,3,1,1,0,0,0,
