File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkeletalAnimModelRenderer.cpp,SkeletalAnimModelRenderer::render(const Video::Manager::RenderParam &param),32,26,17,4,6,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkeletalAnimModelRenderer.cpp,"SkeletalAnimModelRenderer::updateBonesGlobalTransform(SkeletalAnimModelComponent &skeletalAnimModelComponent, const Video::Manager::RenderParam &param)",22,17,11,3,5,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkeletalAnimModelRenderer.cpp,"SkeletalAnimModelRenderer::updateBoneGlobalTransform(SkeletalAnimModelComponent &skeletalAnimModelComponent, int currentBoneIdx, const Video::Manager::RenderParam &param)",37,28,18,3,5,1,4,17,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkeletalAnimModelRenderer.cpp,"SkeletalAnimModelRenderer::setSemanticUniformVariables(SkeletalAnimModelComponent &skeletalAnimModelComponent, const SkeletalAnimModel::Mesh &mesh, const SkeletalAnimModel::Mesh::Patch &patch, const Video::Manager::RenderParam &param)",175,123,62,31,4,0,48,79,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkeletalAnimModelRenderer.cpp,"SkeletalAnimModelRenderer::renderModel(SkeletalAnimModelComponent &skeletalAnimModelComponent, const Video::Manager::RenderParam &param)",9,7,5,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkeletalAnimModelRenderer.cpp,"SkeletalAnimModelRenderer::renderMesh(SkeletalAnimModelComponent &skeletalAnimModelComponent, const SkeletalAnimModel::Mesh &mesh, const Video::Manager::RenderParam &param)",14,11,7,2,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkeletalAnimModelRenderer.cpp,"SkeletalAnimModelRenderer::renderPatch(SkeletalAnimModelComponent &skeletalAnimModelComponent, const SkeletalAnimModel::Mesh &mesh, const SkeletalAnimModel::Mesh::Patch &patch, const Video::Manager::RenderParam &param)",29,21,18,2,6,0,2,2,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::SkySphere(Component::Owner &owner_),13,10,10,0,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::~SkySphere(),11,11,7,2,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::onConstruct(),11,8,6,5,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::onStart(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::onUpdate(float dt),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::onPause(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::onResume(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::onStop(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::onDestruct(),3,3,3,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphere.cpp,SkySphere::onDebugRender(IComponentDebugRenderer &debugRenderer),10,8,8,0,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphereRenderer.cpp,SkySphereRenderer::SkySphereRenderer(Component::Owner &owner_),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphereRenderer.cpp,SkySphereRenderer::~SkySphereRenderer(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphereRenderer.cpp,SkySphereRenderer::add(SkySphere &skySphere_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphereRenderer.cpp,SkySphereRenderer::remove(SkySphere &skySphere_),6,6,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SkySphereRenderer.cpp,SkySphereRenderer::render(const Video::Manager::RenderParam &param),47,36,31,3,11,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::Sphere3Collider(Component::Owner &owner_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::~Sphere3Collider(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::onConstruct(),15,11,7,6,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::onStart(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::onUpdate(float dt),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::onPause(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::onResume(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::onStop(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::onDestruct(),4,3,3,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collider.cpp,Sphere3Collider::onDebugRender(IComponentDebugRenderer &debugRenderer),9,8,4,0,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collision.cpp,Sphere3Collision::Sphere3Collision(const float &radius_),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collision.cpp,Sphere3Collision::~Sphere3Collision(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collision.cpp,Sphere3Collision::setRadius(const float &radius_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collision.cpp,Sphere3Collision::getRadius() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collision.cpp,Sphere3Collision::isInside(const Vector3 &world_point),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collision.cpp,"Sphere3Collision::test(float dt, Collision *other_, ContactInfo &info_)",12,10,6,4,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collision.cpp,"Sphere3Collision::testWithSphere3(float dt, Collision *other_, ContactInfo &info_)",21,18,15,2,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Sphere3Collision.cpp,"Sphere3Collision::testWithScene(float dt, Collision *other_, ContactInfo &info_)",19,15,15,1,4,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereBound.cpp,SphereBound::SphereBound(Component::Owner &owner_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereBound.cpp,SphereBound::~SphereBound(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereBound.cpp,"SphereBound::rayCast(const Vector3 &from, const Vector3 &dir)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereBound.cpp,"SphereBound::sphereCast(const Vector3 &from, float radius, const Vector3 &dir)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereShape3.cpp,SphereShape3::SphereShape3(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereShape3.cpp,SphereShape3::~SphereShape3(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereShape3.cpp,SphereShape3::construct(float radius_),18,13,13,1,5,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereShape3.cpp,SphereShape3::destruct(),6,6,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SphereShape3.cpp,"SphereShape3::getMassProp(float density, float &mass, Vector3 &localInertia) const",7,5,5,0,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Quad::Quad(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Quad::~Quad(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Quad::read(InputStream &is),5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Quad::write(OutputStream &os) const,5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Sequence::Sequence(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Sequence::~Sequence(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Sequence::getName() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Sequence::getNumFrames() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Sequence::getStartIndex() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Sequence::getEndIndex() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Sequence::read(InputStream &is),4,4,4,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Sequence::write(OutputStream &os) const,4,4,4,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Data::Data(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Data::~Data(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Data::getNumQuads() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Data::getQuad(int i) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Data::getNumSequences() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Data::getSequence(int i) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Data::read(InputStream &is),5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Data::write(OutputStream &os) const,5,5,5,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::Resource(const char *path_),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::~Resource(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::getHandle() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::getWidth() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource:: getHeight() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::getLevelCount() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::isRenderable() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::isPowerOfTwo() const,6,4,4,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::onCreate(int length_),4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::onLoaded(),11,8,8,0,3,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::onDestroy(),10,8,6,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::getNumQuads() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::getQuad(int i) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::getNumSequences() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::Resource::getSequence(int i) const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::ResourceImporter::ResourceImporter(const char *path_),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::ResourceImporter::~ResourceImporter(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::ResourceImporter::initiate(),4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::ResourceImporter::terminate(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::onExportFile(const char *srcFilename_, const char *dstFilename_)",19,4,3,1,1,0,14,142,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::ResourceImporter::onDeleteFile(const char *srcFilename_),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::compareString(const void *left, const void *right)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::exportSpriteSheet(const char *srcFilename_, const char *dstFilename_, unsigned int pixelType)",27,20,12,5,5,0,2,2,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::makeSpriteTexture(Vector<unsigned char> &textureBuf, Vector<SpriteSheet::Quad> &quads, Vector<SpriteSheet::Sequence> &sequences, int &topLevelMipmapWidth, int &topLevelMipmapHeight, const char *srcFilename_, unsigned int pixelType)",79,59,45,10,13,0,7,19,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::getSequence(const char *srcFilename_, Vector<SpriteSheet::Sequence> &sequences)",48,41,28,7,5,0,2,14,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::getQuadBuffers(const char *srcFilename_, SpriteSheet::Sequence &sequence, Vector<SpriteSheet::ResourceImporter::QuadBuffer> &quadBuffers)",101,88,62,16,11,0,2,14,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::drawBitmap(Vector<unsigned char> &textureBuf, QuadBuffer &quadBuf, int xOffset, int yOffset, int width, int height)",31,26,19,2,5,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::writeSpriteSheet(const char *dstFilename_, Vector<SpriteSheet::Quad> &quads, Vector<SpriteSheet::Sequence> &sequences, void *texture_)",40,28,23,4,8,0,4,4,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,"SpriteSheet::ResourceImporter::compareQuadBufs(const void *q1, const void *q2)",2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::SpriteSheet(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::~SpriteSheet(),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::construct(const char *path_),9,7,6,3,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::destruct(),6,6,4,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::getHandle() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::getWidth() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::getHeight() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::getLevelCount() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::isRenderable() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::isPowerOfTwo() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::getNumQuads() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::getQuad(int i) const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::getNumSequences() const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SpriteSheet.cpp,SpriteSheet::getSequence(int i) const,4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::SRTTransform(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,"SRTTransform::SRTTransform(const Vector3 &s_, const Vector3 &r_, const Vector3 &t_)",1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::SRTTransform(const SRTTransform &srtTransform_),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::operator =(const SRTTransform &srtTransform_),8,6,6,1,2,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::~SRTTransform(),1,1,1,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::toMatrix4() const,5,4,4,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::S(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::S() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::R(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::R() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::T(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::T() const,2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::operator ==(const SRTTransform &srtTransform_) const,4,4,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::operator <(const SRTTransform &srtTransform_) const,18,17,9,6,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::read(InputStream &is),2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\SRTTransform.cpp,SRTTransform::write(OutputStream &os) const,2,2,2,0,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Stage.cpp,Stage::realTime(),4,3,3,1,1,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Stage.cpp,Stage::time(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Stage.cpp,Stage::elapsed(),3,2,2,1,0,0,1,4,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Stage.cpp,Stage::frameRate(),3,2,2,1,0,0,1,4,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Stage.cpp,Stage::initiated(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Stage.cpp,Stage::aborting(),2,2,2,1,0,0,0,0,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Stage.cpp,Stage::slice(),33,21,15,2,6,0,6,22,
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\MagnumCore\Stage.cpp,Stage::setStartTime(),2,2,2,0,0,0,0,0,
